ts,open,high,low,close,volume,trades
2026-08-15 06:41:00+00:00,7.9425,7.9452,7.9424,7.9425,17.3,7
2026-08-15 06:42:00+00:00,7.9425,7.9425,7.9425,7.9425,0.0,0
2026-08-15 06:43:00+00:00,7.9425,7.9425,7.9425,7.9425,0.0,0
2026-08-15 06:44:00+00:00,7.9449,7.9449,7.9449,7.9449,1.5,1
2026-08-15 06:45:00+00:00,7.9449,7.9449,7.9449,7.9449,0.0,0
2026-08-15 06:46:00+00:00,7.9449,7.9449,7.9449,7.9449,0.0,0
2026-08-15 06:47:00+00:00,7.9425,7.9425,7.9402,7.9425,7.6,5
2026-08-15 06:48:00+00:00,7.9425,7.9425,7.9425,7.9425,0.0,0
2026-08-15 06:49:00+00:00,7.9425,7.9425,7.9425,7.9425,0.0,0
2026-08-15 06:50:00+00:00,7.9425,7.9425,7.9424,7.9424,2.6,2
2026-08-15 06:51:00+00:00,7.9424,7.9424,7.9424,7.9424,0.0,0
2026-08-15 06:52:00+00:00,7.9424,7.9424,7.9424,7.9424,0.0,0
2026-08-15 06:53:00+00:00,7.9424,7.9424,7.9424,7.9424,0.0,0
2026-08-15 06:54:00+00:00,7.9424,7.9424,7.9424,7.9424,0.0,0
2026-08-15 06:55:00+00:00,7.9425,7.9425,7.9421,7.9421,10.0,4
2026-08-15 06:56:00+00:00,7.9422,7.9422,7.9417,7.9417,4.9,3
2026-08-15 06:57:00+00:00,7.9417,7.9417,7.9417,7.9417,0.0,0
2026-08-15 06:58:00+00:00,7.9417,7.9417,7.9417,7.9417,0.0,0
2026-08-15 06:59:00+00:00,7.9415,7.9415,7.9395,7.9395,10.0,3
2026-08-15 07:00:00+00:00,7.9395,7.9395,7.9395,7.9395,0.0,0
2026-08-15 07:01:00+00:00,7.9395,7.9395,7.9395,7.9395,0.0,0
2026-08-15 07:02:00+00:00,7.9445,7.9461,7.9445,7.9461,750.0,5
2026-08-15 07:03:00+00:00,7.9461,7.9461,7.9461,7.9461,0.0,0
2026-08-15 07:04:00+00:00,7.9406,7.9406,7.9397,7.9397,150.0,4
2026-08-15 07:05:00+00:00,7.9397,7.9397,7.9397,7.9397,0.0,0
2026-08-15 07:06:00+00:00,7.9397,7.9397,7.9397,7.9397,0.0,0
2026-08-15 07:07:00+00:00,7.9397,7.9397,7.9397,7.9397,0.0,0
2026-08-15 07:08:00+00:00,7.9394,7.9405,7.9394,7.9394,100.0,6
2026-08-15 07:09:00+00:00,7.9394,7.9394,7.9394,7.9394,0.0,0
2026-08-15 07:10:00+00:00,7.9394,7.9394,7.9394,7.9394,0.0,0
2026-08-15 07:11:00+00:00,7.9394,7.9394,7.9394,7.9394,0.0,0
2026-08-15 07:12:00+00:00,7.9394,7.9394,7.9394,7.9394,0.0,0
2026-08-15 07:13:00+00:00,7.9438,7.944,7.9435,7.9438,94.2,15
2026-08-15 07:14:00+00:00,7.9459,7.9461,7.9459,7.9461,180.8,2
